,0,1,2,3
0.1,-1.1444725000000002,-1.7441644355646573,1.244164435564657,1.6444725000000002
0.09974937343358396,-1.140977581453634,-1.7408394725742766,1.2408394725742766,1.640977581453634
0.09949874686716792,-1.1374826629072683,-1.737515449140283,1.2375154491402833,1.6374826629072683
0.09924812030075189,-1.1339877443609023,-1.7341923715754186,1.2341923715754186,1.6339877443609023
0.09899749373433585,-1.1304928258145366,-1.7308702462472823,1.2308702462472825,1.6304928258145366
0.0987468671679198,-1.1269979072681706,-1.7275490795789097,1.2275490795789097,1.6269979072681706
0.09849624060150376,-1.1235029887218044,-1.724228878049353,1.2242288780493529,1.6235029887218044
0.09824561403508772,-1.1200080701754387,-1.7209096481942732,1.220909648194273,1.6200080701754387
0.09799498746867169,-1.1165131516290727,-1.7175913966065355,1.2175913966065357,1.6165131516290727
0.09774436090225565,-1.113018233082707,-1.7142741299368154,1.2142741299368152,1.613018233082707
0.0974937343358396,-1.109523314536341,-1.7109578548942088,1.2109578548942093,1.609523314536341
0.09724310776942356,-1.1060283959899748,-1.7076425782468534,1.2076425782468536,1.6060283959899748
0.09699248120300752,-1.102533477443609,-1.7043283068225534,1.2043283068225532,1.602533477443609
0.09674185463659149,-1.0990385588972433,-1.7010150475094157,1.2010150475094157,1.5990385588972433
0.09649122807017545,-1.0955436403508774,-1.6977028072564897,1.1977028072564897,1.5955436403508774
0.0962406015037594,-1.0920487218045114,-1.6943915930744224,1.194391593074422,1.5920487218045114
0.09598997493734336,-1.0885538032581454,-1.69108141203611,1.1910814120361097,1.5885538032581454
0.09573934837092732,-1.0850588847117795,-1.6877722712773684,1.1877722712773684,1.5850588847117795
0.09548872180451129,-1.0815639661654137,-1.6844641779976082,1.1844641779976082,1.5815639661654137
0.09523809523809525,-1.0780690476190478,-1.6811571394605132,1.181157139460513,1.5780690476190478
0.0949874686716792,-1.0745741290726818,-1.6778511629947352,1.1778511629947355,1.5745741290726818
0.09473684210526316,-1.0710792105263158,-1.6745462559945936,1.1745462559945934,1.5710792105263158
0.09448621553884712,-1.0675842919799499,-1.6712424259207799,1.1712424259207794,1.5675842919799499
0.09423558897243109,-1.0640893734335841,-1.66793968030108,1.16793968030108,1.5640893734335841
0.09398496240601505,-1.0605944548872182,-1.6646380267310956,1.1646380267310956,1.5605944548872182
0.093734335839599,-1.0570995363408522,-1.6613374728749828,1.1613374728749828,1.5570995363408522
0.09348370927318296,-1.0536046177944864,-1.6580380264661934,1.1580380264661931,1.5536046177944864
0.09323308270676692,-1.0501096992481203,-1.654739695308229,1.1547396953082294,1.5501096992481203
0.09298245614035089,-1.0466147807017545,-1.6514424872754059,1.151442487275406,1.5466147807017545
0.09273182957393485,-1.0431198621553888,-1.6481464103136232,1.1481464103136234,1.5431198621553888
0.0924812030075188,-1.0396249436090226,-1.6448514724411483,1.1448514724411485,1.5396249436090226
0.09223057644110276,-1.0361300250626568,-1.6415576817494069,1.141557681749407,1.5361300250626568
0.09197994987468672,-1.0326351065162909,-1.638265046403785,1.138265046403785,1.5326351065162909
0.09172932330827069,-1.029140187969925,-1.6349735746444398,1.1349735746444396,1.529140187969925
0.09147869674185465,-1.0256452694235592,-1.6316832747871222,1.1316832747871222,1.5256452694235592
0.0912280701754386,-1.022150350877193,-1.628394155224009,1.128394155224009,1.522150350877193
0.09097744360902256,-1.0186554323308272,-1.6251062244245453,1.1251062244245453,1.5186554323308272
0.09072681704260652,-1.0151605137844613,-1.6218194909362973,1.1218194909362975,1.5151605137844613
0.09047619047619049,-1.0116655952380953,-1.6185339633858162,1.1185339633858165,1.5116655952380953
0.09022556390977444,-1.0081706766917296,-1.6152496504795137,1.1152496504795137,1.5081706766917296
0.0899749373433584,-1.0046757581453634,-1.611966561004547,1.1119665610045468,1.5046757581453634
0.08972431077694236,-1.0011808395989976,-1.6086847038297167,1.108684703829717,1.5011808395989976
0.08947368421052632,-0.9976859210526317,-1.6054040879063758,1.1054040879063756,1.4976859210526317
0.08922305764411029,-0.9941910025062657,-1.6021247222693467,1.1021247222693464,1.4941910025062657
0.08897243107769424,-0.9906960839598999,-1.5988466160378558,1.098846616037856,1.4906960839599
0.0887218045112782,-0.987201165413534,-1.5955697784164775,1.0955697784164775,1.487201165413534
0.08847117794486216,-0.983706246867168,-1.592294218696086,1.0922942186960858,1.483706246867168
0.08822055137844612,-0.980211328320802,-1.5890199462548265,1.0890199462548267,1.480211328320802
0.08796992481203009,-0.9767164097744363,-1.5857469705590936,1.0857469705590936,1.4767164097744363
