xData0, data0, errData0, xTheory0, theory0, xData1, data1, errData1, xTheory1, theory1
0.160119629, 0.0925992876, 0.00232855196, 0.0374389648, 0.105579495, 0.160119629, 0.0768534243, 0.00289938018, 0.0374389648, 0.0861309096
0.162561035, 0.0937585831, 0.00232695873, 0.0377441406, 0.105527543, 0.162561035, 0.0833479762, 0.00289507548, 0.0377441406, 0.0858552977
0.165002441, 0.0878006294, 0.00233405794, 0.0380493164, 0.105475754, 0.165002441, 0.0756633952, 0.00289941533, 0.0380493164, 0.0855645165
0.167443848, 0.0938973427, 0.00232801869, 0.0383544922, 0.105424121, 0.167443848, 0.0693702623, 0.0029085022, 0.0383544922, 0.0852596685
0.169885254, 0.0920961574, 0.00233502881, 0.038659668, 0.105372638, 0.169885254, 0.0756599382, 0.00290661858, 0.038659668, 0.0849418789
0.17232666, 0.0940396711, 0.00233603407, 0.0389648437, 0.105321318, 0.17232666, 0.0730884597, 0.00291128375, 0.0389648437, 0.0846123174
0.174768066, 0.093904689, 0.00232839175, 0.0392700195, 0.105270147, 0.174768066, 0.0710470974, 0.00291179082, 0.0392700195, 0.0842721835
0.177209473, 0.092627205, 0.00234304295, 0.0395751953, 0.105219133, 0.177209473, 0.0791944787, 0.00290476112, 0.0395751953, 0.083922714
0.179650879, 0.0912997499, 0.00234301559, 0.0398803711, 0.105168276, 0.179650879, 0.0718882084, 0.00291031697, 0.0398803711, 0.0835651606
0.182092285, 0.0902828202, 0.00233966972, 0.0401855469, 0.105117567, 0.182092285, 0.0743954405, 0.00291597839, 0.0401855469, 0.0832007974
0.184533691, 0.0928010345, 0.00234023158, 0.0404907227, 0.105067007, 0.184533691, 0.0753041059, 0.00291201127, 0.0404907227, 0.0828309134
0.186975098, 0.0926790461, 0.00234271734, 0.0407958984, 0.105016604, 0.186975098, 0.069496654, 0.00291474412, 0.0407958984, 0.0824568048
0.189416504, 0.0936999843, 0.00233982559, 0.0411010742, 0.104966357, 0.189416504, 0.0709769726, 0.0029180837, 0.0411010742, 0.0820797905
0.19185791, 0.0898860544, 0.00234645041, 0.04140625, 0.10491626, 0.19185791, 0.0741742402, 0.00291370342, 0.04140625, 0.0817011595
0.194299316, 0.0946892574, 0.00234595037, 0.0417114258, 0.104866311, 0.194299316, 0.0751508996, 0.00292038157, 0.0417114258, 0.0813222229
0.196740723, 0.092827566, 0.00234581319, 0.0420166016, 0.104816519, 0.196740723, 0.0773572028, 0.00292199457, 0.0420166016, 0.0809442699
0.199182129, 0.0893938169, 0.00234434013, 0.0423217773, 0.104766868, 0.199182129, 0.0742345825, 0.00292688186, 0.0423217773, 0.0805685893
0.201623535, 0.0907879621, 0.00235079901, 0.0426269531, 0.104717374, 0.201623535, 0.0746400431, 0.00292345348, 0.0426269531, 0.0801964477
0.204064941, 0.0902104378, 0.00235523543, 0.0429321289, 0.104668029, 0.204064941, 0.0732912123, 0.00293337556, 0.0429321289, 0.0798290744
0.206506348, 0.0935347825, 0.00235658919, 0.0432373047, 0.104618832, 0.206506348, 0.0714580417, 0.00292938803, 0.0432373047, 0.0794676915
0.208947754, 0.0930897519, 0.00234458163, 0.0435424805, 0.104569778, 0.208947754, 0.0697335228, 0.00292273595, 0.0435424805, 0.0791134909
0.21138916, 0.0867234096, 0.0023592875, 0.0438476562, 0.10452088, 0.21138916, 0.0728568137, 0.00292851955, 0.0438476562, 0.07876762
0.213830566, 0.0940823629, 0.00236002111, 0.044152832, 0.104472123, 0.213830566, 0.069079414, 0.00293916008, 0.044152832, 0.0784311965
0.216271973, 0.0963098481, 0.00235796719, 0.0444580078, 0.104423523, 0.216271973, 0.0643567368, 0.00292733649, 0.0444580078, 0.0781053007
0.218713379, 0.0921250358, 0.00236133912, 0.0447631836, 0.104375057, 0.218713379, 0.0693830028, 0.00294565341, 0.0447631836, 0.0777909458
0.221154785, 0.0926709771, 0.00235623878, 0.0450683594, 0.104326747, 0.221154785, 0.0722170994, 0.00293719356, 0.0450683594, 0.0774891227
0.223596191, 0.0932445377, 0.00236166908, 0.0453735352, 0.104278579, 0.223596191, 0.0717990249, 0.00294279941, 0.0453735352, 0.0772007629
0.226037598, 0.0920922086, 0.00236098746, 0.0456787109, 0.10423056, 0.226037598, 0.0700169504, 0.00293767589, 0.0456787109, 0.076926738
0.228479004, 0.0895480067, 0.00236586634, 0.0459838867, 0.104182683, 0.228479004, 0.0701786429, 0.00294780696, 0.0459838867, 0.0766678602
0.23092041, 0.0923549682, 0.00236545324, 0.0462890625, 0.104134955, 0.23092041, 0.0739094764, 0.0029446329, 0.0462890625, 0.0764248967
0.233361816, 0.0890246481, 0.0023724933, 0.0465942383, 0.104087368, 0.233361816, 0.0682761967, 0.00295174895, 0.0465942383, 0.0761985406
0.235803223, 0.0904846266, 0.0023650855, 0.0468994141, 0.104039922, 0.235803223, 0.067972742, 0.00294323236, 0.0468994141, 0.0759894252
0.238244629, 0.0936127603, 0.00236277778, 0.0472045898, 0.103992619, 0.238244629, 0.0703631118, 0.00294554812, 0.0472045898, 0.0757981241
0.240686035, 0.0892662108, 0.00237244683, 0.0475097656, 0.103945464, 0.240686035, 0.0662915111, 0.00295029951, 0.0475097656, 0.075625129
0.243127441, 0.0884361714, 0.00237292511, 0.0478149414, 0.103898451, 0.243127441, 0.0670363605, 0.00295480151, 0.0478149414, 0.0754708797
0.245568848, 0.0904594287, 0.00237406835, 0.0481201172, 0.103851579, 0.245568848, 0.0683140829, 0.00295344635, 0.0481201172, 0.0753357336
0.248010254, 0.090776667, 0.00238034683, 0.048425293, 0.103804849, 0.248010254, 0.0683242753, 0.00296318917, 0.048425293, 0.0752199814
0.25045166, 0.090423353, 0.00237652561, 0.0487304687, 0.103758261, 0.25045166, 0.0657266974, 0.00296030833, 0.0487304687, 0.075123854
0.252893066, 0.0916209146, 0.00237736869, 0.0490356445, 0.103711806, 0.252893066, 0.069918327, 0.00296449736, 0.0490356445, 0.0750475004
0.255334473, 0.0926180035, 0.00238031599, 0.0493408203, 0.103665501, 0.255334473, 0.0651335195, 0.00296275643, 0.0493408203, 0.0749909952
0.257775879, 0.0835280865, 0.00238318583, 0.0496459961, 0.103619337, 0.257775879, 0.0671790391, 0.00296316828, 0.0496459961, 0.0749543533
0.260217285, 0.0930039883, 0.00238081843, 0.0499511719, 0.103573307, 0.260217285, 0.0668691546, 0.00295948955, 0.0499511719, 0.0749375075
0.262658691, 0.0892352462, 0.00238699495, 0.0502563477, 0.103527419, 0.262658691, 0.0663853809, 0.00296312156, 0.0502563477, 0.0749403313
0.265100098, 0.0895840973, 0.00238157093, 0.0505615234, 0.103481665, 0.265100098, 0.0653256699, 0.00297169659, 0.0505615234, 0.0749626309
0.267541504, 0.0934881866, 0.00238810736, 0.0508666992, 0.10343606, 0.267541504, 0.065348424, 0.00297215383, 0.0508666992, 0.0750041306
0.26998291, 0.0887682587, 0.0023875711, 0.051171875, 0.103390582, 0.26998291, 0.0636043027, 0.00296941496, 0.051171875, 0.0750644952
0.272424316, 0.0877067819, 0.00238964095, 0.0514770508, 0.103345245, 0.272424316, 0.0691965148, 0.00297443316, 0.0514770508, 0.0751433447
0.274865723, 0.0887965709, 0.00238230543, 0.0517822266, 0.10330005, 0.274865723, 0.0659638196, 0.00297488954, 0.0517822266, 0.0752401948
0.277307129, 0.0907211527, 0.00239197595, 0.0520874023, 0.103254989, 0.277307129, 0.0597076491, 0.00298064434, 0.0520874023, 0.0753545463
0.279748535, 0.0901180282, 0.00238723716, 0.0523925781, 0.103210062, 0.279748535, 0.0651038736, 0.00298404362, 0.0523925781, 0.0754858181
0.282189941, 0.0906675756, 0.00239664071, 0.0526977539, 0.103165276, 0.282189941, 0.063229382, 0.00297753616, 0.0526977539, 0.0756333619
0.284631348, 0.0923217013, 0.00239741513, 0.0530029297, 0.103120618, 0.284631348, 0.0659374893, 0.00298329196, 0.0530029297, 0.0757965073
0.287072754, 0.0921730921, 0.00239591873, 0.0533081055, 0.1030761, 0.287072754, 0.0637396947, 0.00299420547, 0.0533081055, 0.0759745017
